area,perimeter,major_axis_length,minor_axis_length,eccentricity,convex_area,extent,variety
13372,472.170013,197.780365,87.605309,0.89655,13750,0.607349,cammeo
15167,514.231018,220.546524,88.99762,0.914965,15456,0.628033,cammeo
11396,446.28299,192.232407,76.526459,0.917345,11692,0.645154,cammeo
8810,384.747009,164.353943,68.901581,0.907881,8987,0.587568,osmancik
14261,496.359009,208.851974,88.24221,0.906358,14763,0.695659,cammeo
12061,432.688995,174.202789,90.06543,0.855976,12378,0.628014,osmancik
10723,431.164001,182.325119,76.51873,0.907671,11059,0.781275,osmancik
13891,486.937988,209.804764,85.738426,0.912688,14170,0.828473,cammeo
15189,506.821991,209.189545,93.619804,0.894266,15629,0.674078,cammeo
12879,476.576996,203.16597,81.260834,0.916527,13105,0.660394,cammeo
10889,409.016998,165.919464,84.852348,0.859339,11123,0.804804,osmancik
11068,419.929993,174.130096,81.809547,0.882763,11242,0.603918,cammeo
12633,452.002991,186.434479,87.424637,0.883236,12863,0.584617,osmancik
12094,432.390991,173.418808,89.6716,0.855936,12318,0.637869,osmancik
14013,458.911011,181.951492,99.443764,0.837433,14323,0.794388,cammeo
14439,492.553009,211.852142,87.434669,0.91086,14614,0.572794,cammeo
11497,438.910004,179.692917,82.843056,0.887387,11820,0.57439,osmancik
12378,454.062012,195.472137,81.289963,0.909427,12570,0.556565,osmancik
15061,497.359009,207.650421,93.055847,0.893965,15327,0.716781,cammeo
10864,426.578003,174.110138,81.123055,0.884822,11170,0.578118,osmancik
14913,502.868011,215.600143,88.823799,0.911191,15300,0.692726,cammeo
10937,424.585999,177.167053,79.757004,0.892938,11103,0.595211,cammeo
10470,419.018005,177.064362,75.63279,0.904181,10682,0.598628,osmancik
12587,461.781006,193.994949,83.733887,0.902051,12910,0.669521,osmancik
12190,445.894989,185.756943,84.649025,0.890135,12386,0.716216,osmancik
11553,433.777008,183.221375,80.945145,0.897119,11729,0.806774,osmancik
13988,491.489014,208.364639,86.784966,0.909133,14427,0.613105,cammeo
11733,436.26001,182.889221,82.626091,0.892128,11955,0.686622,cammeo
15398,513.02301,214.05426,93.684486,0.899137,15936,0.695044,cammeo
14153,480.321991,196.978271,92.798729,0.882074,14555,0.772122,osmancik
10198,400.195007,166.594116,78.231941,0.882881,10351,0.624992,osmancik
10395,403.01001,169.257492,78.73082,0.88523,10559,0.593322,osmancik
14570,469.981995,185.401459,100.887917,0.838982,14895,0.654537,cammeo
10919,428.701996,182.932648,77.901772,0.904794,11162,0.609047,osmancik
11363,416.049988,168.438477,86.908234,0.85661,11594,0.630262,osmancik
17353,539.033997,220.961197,101.454102,0.888359,17845,0.630308,cammeo
10610,410.506012,171.156174,79.345955,0.886051,10769,0.825103,cammeo
11071,419.593994,170.464203,83.972481,0.87025,11303,0.770693,osmancik
12663,468.223999,199.697495,81.616203,0.912669,12979,0.623394,cammeo
10030,414.384003,181.600571,70.759949,0.920965,10152,0.771895,osmancik
9212,384.596008,155.839966,76.306961,0.871919,9453,0.659649,osmancik
14479,473.957001,193.131821,96.948593,0.864878,14812,0.636635,cammeo
14263,490.751007,203.778442,90.265884,0.896541,14779,0.731548,cammeo
12468,461.549988,196.818283,81.547295,0.910128,12786,0.676506,cammeo
12544,442.171997,178.022705,90.757629,0.860287,12835,0.770753,osmancik
14619,493.523987,209.532883,89.808014,0.903489,14973,0.612314,cammeo
11753,425.385986,176.008209,85.757042,0.873272,11919,0.655567,osmancik
11624,452.371002,190.017715,79.306473,0.90874,11979,0.586005,osmancik
12344,466.84201,204.10878,77.814323,0.924476,12596,0.721281,cammeo
11423,418.604004,169.073288,87.284882,0.856435,11717,0.655477,osmancik
10719,418.670013,175.008362,78.831078,0.892806,10983,0.636898,osmancik
16865,517.747009,210.479446,103.804939,0.869925,17234,0.650204,cammeo
12924,474.424011,203.019928,81.822159,0.915189,13150,0.535732,cammeo
12419,439.157013,175.854065,90.91185,0.856002,12675,0.62382,osmancik
11211,410.575989,162.871399,88.590126,0.839133,11408,0.643423,osmancik
11543,428.60199,175.370682,85.058243,0.874503,11859,0.671066,osmancik
13058,451.313995,181.873672,92.20594,0.861959,13310,0.62809,osmancik
14972,501.865997,208.838425,92.893211,0.895625,15476,0.727078,cammeo
15888,518.554993,218.194092,94.056854,0.902319,16245,0.557532,cammeo
10862,412.425995,167.386948,83.531601,0.866583,11050,0.672153,osmancik
12292,447.485992,181.356705,87.986626,0.874427,12535,0.593874,osmancik
14712,503.710999,217.609726,87.285233,0.91603,15109,0.803144,cammeo
12989,450.238007,182.6436,91.990929,0.8639,13259,0.638029,osmancik
11226,413.549988,168.533478,85.627701,0.861313,11424,0.772396,osmancik
12950,468.570007,196.616791,84.800316,0.90221,13584,0.76181,cammeo
10367,413.959991,176.566513,75.28862,0.904533,10529,0.560378,osmancik
10037,395.339996,164.243149,78.499763,0.878388,10210,0.764899,osmancik
14633,495.093994,208.780533,90.255913,0.90173,14978,0.643605,cammeo
14868,510.43399,219.333786,88.039116,0.915906,15190,0.796699,cammeo
14975,508.078003,212.556427,91.274765,0.903108,15482,0.631377,cammeo
13043,442.497986,173.803635,96.69751,0.830941,13278,0.647649,osmancik
12053,440.977997,180.095749,86.762848,0.876303,12351,0.590486,osmancik
14958,505.256989,216.376297,88.348907,0.912843,15235,0.708608,cammeo
13678,472.122986,200.25354,88.026688,0.898205,13879,0.57884,cammeo
10246,406.371002,163.894699,81.508217,0.867567,10655,0.707108,osmancik
13541,478.460999,206.699493,84.098557,0.913489,13768,0.813469,cammeo
11898,420.778992,166.078461,92.475777,0.830633,12133,0.762497,osmancik
11689,444.89801,191.935974,78.100044,0.91347,11935,0.549295,cammeo
12323,438.653015,174.604752,91.007248,0.853423,12504,0.615657,osmancik
11859,444.800995,183.552765,83.574203,0.890331,12213,0.763127,cammeo
9776,403.675995,170.880051,73.111275,0.903849,9969,0.641933,osmancik
12671,448.838013,180.471436,90.698441,0.86454,12963,0.661602,osmancik
11465,410.515015,160.706329,92.144325,0.819296,11706,0.757566,osmancik
14477,499.470001,217.105469,85.792168,0.918611,14726,0.575512,cammeo
12074,436.462006,178.207611,87.64711,0.870694,12300,0.601774,osmancik
15714,501.154999,205.013306,99.275543,0.874935,16074,0.733888,cammeo
12581,439.154999,171.123901,95.38031,0.83026,12858,0.695736,osmancik
12260,453.572998,193.161331,81.175537,0.90741,12508,0.574158,osmancik
14683,493.571991,209.051971,90.584328,0.901245,14947,0.7022,cammeo
13410,464.776001,186.428986,93.294456,0.865778,13894,0.716691,osmancik
13268,473.43399,200.700836,84.700348,0.906585,13562,0.716221,cammeo
13221,448.644989,181.138916,93.822205,0.855407,13378,0.625402,osmancik
13410,477.084991,195.798935,88.776749,0.891303,13842,0.572343,cammeo
11771,430.470001,181.302994,83.219566,0.888432,11919,0.796737,osmancik
10786,408.024994,165.129929,84.932243,0.857589,11022,0.787587,osmancik
9853,395.501007,159.916122,80.057785,0.865665,10102,0.601967,osmancik
11281,424.971008,170.975967,85.273781,0.866747,11543,0.689463,osmancik
11462,432.108002,180.28006,81.890213,0.89088,11725,0.699927,osmancik
12054,439.658997,184.576157,84.057137,0.890284,12227,0.732276,osmancik
10878,410.721985,168.797806,82.686569,0.871804,11079,0.689441,osmancik
10151,420.899994,181.995575,72.09951,0.918181,10407,0.521634,osmancik
11819,434.033997,176.372116,86.818947,0.870455,12193,0.771878,osmancik
13916,478.877991,201.639679,88.560974,0.898387,14221,0.603993,cammeo
15322,506.39801,217.863754,90.177071,0.910316,15531,0.813615,cammeo
13125,475.355011,198.59845,85.407959,0.902803,13575,0.583178,cammeo
14349,496.946014,213.544022,86.160774,0.914988,14678,0.666837,cammeo
11722,423.701996,174.956299,85.814613,0.871446,11891,0.611253,osmancik
16258,518.77002,214.286469,97.379005,0.890781,16551,0.707577,cammeo
14686,490.406006,203.033798,93.828041,0.886812,15065,0.614683,cammeo
10736,417.394989,178.903671,76.733383,0.903348,10901,0.743387,osmancik
11907,448.165009,185.981155,82.81884,0.895378,12209,0.565385,osmancik
8652,374.402008,151.822144,74.143852,0.872642,8866,0.609124,osmancik
13650,475.242004,199.32608,87.974709,0.89733,13859,0.572135,cammeo
11584,431.358002,170.829422,87.870094,0.857566,11897,0.613559,osmancik
10215,401.484009,164.242599,80.215614,0.872621,10435,0.682228,osmancik
14399,484.082001,200.173538,92.851593,0.885911,14849,0.604797,cammeo
11485,429.390991,173.499451,85.608887,0.869789,11758,0.605749,osmancik
11597,433.682007,180.843887,82.677979,0.889375,11803,0.605524,osmancik
15611,506.546997,215.200729,93.392288,0.900924,15806,0.732189,cammeo
11392,427.744995,174.022873,84.527077,0.874112,11609,0.60256,osmancik
13362,460.070007,186.353241,92.159195,0.869155,13612,0.741016,osmancik
11201,416.535004,171.002991,84.241798,0.870237,11384,0.757643,osmancik
12184,434.40799,181.746078,85.971947,0.881045,12336,0.728708,osmancik
15373,489.131012,200.140915,98.965912,0.869188,15617,0.776414,cammeo
10583,401.309998,164.735611,82.486282,0.86561,10769,0.723476,osmancik
14843,510.10199,220.035858,86.501358,0.919486,15155,0.533154,cammeo
11154,427.221985,174.31781,82.176094,0.881911,11506,0.608577,osmancik
12723,465.941986,197.752319,83.903,0.90553,12974,0.683151,cammeo
13697,482.384003,206.734451,85.180931,0.91117,13927,0.597079,cammeo
10246,419.950012,178.923706,74.241623,0.909851,10525,0.777862,osmancik
10693,408.70401,167.524094,82.575714,0.870076,10911,0.740923,osmancik
12417,455.083008,187.295212,85.611374,0.889419,12851,0.658762,cammeo
11553,428.696991,170.706741,87.529068,0.858541,11845,0.601061,osmancik
10032,403.096008,165.606613,78.483276,0.880571,10307,0.745985,osmancik
8992,377.332001,158.278915,73.05545,0.887108,9105,0.594512,osmancik
15830,516.231995,220.819244,92.343987,0.90836,16074,0.701436,cammeo
11671,459.779999,199.403214,75.458481,0.925633,12110,0.643207,cammeo
12415,445.994995,184.367188,87.041153,0.881541,12719,0.657992,osmancik
12218,442.686005,184.3535,85.839714,0.884982,12468,0.642039,osmancik
12919,475.26001,201.815659,83.206268,0.911053,13256,0.765162,cammeo
13634,491.179993,209.13353,83.733734,0.916347,14075,0.78791,cammeo
13142,464.651001,194.744995,86.587296,0.89572,13406,0.661333,cammeo
12588,445.298004,181.656754,89.527115,0.870122,12865,0.777133,osmancik
7551,369.063995,163.408829,59.532406,0.931275,7723,0.756462,osmancik
11764,428.561005,171.586273,88.725502,0.855931,12125,0.688034,osmancik
10346,402.580994,167.278458,79.824219,0.878798,10479,0.589717,osmancik
13256,462.723999,194.148758,87.728874,0.892087,13465,0.647424,cammeo
13334,470.523987,194.319199,89.291855,0.888172,13738,0.624309,cammeo
11890,430.338989,174.822784,87.97628,0.864152,12142,0.687283,osmancik
11000,413.260986,167.333313,84.737801,0.862298,11158,0.793651,osmancik
11623,424.359009,167.403992,90.133011,0.842679,11990,0.760269,osmancik
11180,415.410004,169.463715,85.453522,0.863553,11359,0.778823,osmancik
15540,516.315979,217.387222,92.473465,0.905012,16084,0.632479,cammeo
13158,470.996002,201.018387,84.503014,0.907351,13462,0.619783,cammeo
13309,460.921997,191.462967,88.95414,0.885519,13540,0.653748,cammeo
13888,481.747986,205.746323,87.0028,0.906193,14178,0.585103,cammeo
13626,469.342987,191.380234,92.17392,0.876376,13931,0.607219,osmancik
10712,417.251007,174.898712,79.081963,0.891938,10940,0.583824,osmancik
12756,442.975006,177.986343,92.229248,0.855271,13028,0.70374,osmancik
10838,412.490997,165.197464,84.855789,0.857992,11167,0.718319,osmancik
10572,412.252014,163.651184,84.481796,0.856449,10911,0.662199,osmancik
12495,451.316986,182.641617,88.681213,0.87421,12902,0.590613,osmancik
15655,513.301025,216.098999,93.567146,0.901402,16085,0.565653,cammeo
14608,483.161011,201.034943,93.460732,0.885364,14845,0.655008,osmancik
10085,404.679993,168.401062,77.304375,0.888411,10342,0.571712,osmancik
13777,480.835999,197.005875,90.184746,0.889067,14266,0.63264,cammeo
13189,482.367004,203.717438,84.414871,0.910107,13635,0.596356,cammeo
13023,480.447998,205.312088,82.033852,0.916708,13444,0.63243,cammeo
16436,529.862976,230.931046,91.065186,0.918965,16648,0.634105,cammeo
10767,410.622986,166.023178,83.886795,0.86296,10978,0.77216,osmancik
12357,447.390991,186.287857,85.014305,0.889795,12602,0.763626,osmancik
15594,515.661011,216.534271,93.279984,0.902454,16029,0.666667,cammeo
12171,431.949005,174.38002,90.050575,0.856345,12366,0.618822,osmancik
11385,436.606995,180.069901,82.653183,0.888433,11778,0.75976,osmancik
12800,448.291992,185.55368,88.766945,0.878148,13000,0.781441,osmancik
12239,473.514008,208.047897,75.606438,0.93163,12622,0.517199,cammeo
14558,496.304993,204.360626,91.956604,0.893043,14908,0.569473,cammeo
10921,425.011993,175.638321,80.60688,0.888469,11271,0.770441,osmancik
15191,501.891998,211.72319,92.785706,0.898858,15492,0.568377,cammeo
11377,452.40799,201.306259,72.281418,0.933314,11555,0.525545,cammeo
14687,498.390991,210.580444,90.295883,0.903402,14977,0.566104,cammeo
13973,474.007996,192.349289,93.779144,0.873097,14354,0.614198,cammeo
11178,419.278015,166.614304,87.070885,0.852584,11507,0.604478,osmancik
11917,437.303986,179.576477,85.649315,0.878929,12192,0.639358,osmancik
13204,473.81601,203.774658,83.109901,0.913048,13430,0.593065,cammeo
10578,414.619995,167.751923,81.585701,0.873766,10899,0.603974,osmancik
12085,431.208008,168.88475,92.549568,0.836476,12279,0.702575,osmancik
13884,478.701996,201.316299,89.181206,0.896526,14217,0.797931,cammeo
13645,454.61499,182.604645,95.708244,0.851639,13819,0.627529,osmancik
14910,511.600006,221.612289,86.216988,0.921219,15215,0.699639,cammeo
11314,424.084991,178.783157,81.836761,0.889084,11482,0.760452,osmancik
12266,438.822998,178.842438,88.801071,0.868018,12554,0.769994,osmancik
11678,423.675995,173.41394,86.467072,0.866823,11839,0.621104,osmancik
13104,476.989014,202.42511,83.613289,0.910705,13464,0.538816,cammeo
11504,432.444,175.78508,84.95903,0.875448,11861,0.588019,osmancik
11730,424.164001,172.737366,87.719803,0.861462,11913,0.62281,osmancik
13091,473.152008,203.862701,82.550697,0.914346,13451,0.752356,cammeo
14070,484.216003,203.280045,89.091881,0.898843,14448,0.567339,cammeo
11686,433.438995,176.762436,85.646652,0.874775,12038,0.781568,osmancik
13263,480.19101,205.575867,83.137444,0.914577,13517,0.680573,cammeo
12037,436.201996,177.233521,87.299606,0.870274,12285,0.671933,osmancik
11908,430.703003,174.373001,88.108505,0.862951,12162,0.688324,osmancik
10871,414.674011,165.74614,85.628494,0.856212,11224,0.766103,osmancik
13728,488.10199,208.974121,84.640854,0.914303,14052,0.557935,cammeo
9723,388.617004,158.360825,79.342583,0.865433,9949,0.625193,osmancik
8505,359.100006,147.798889,73.808685,0.86638,8651,0.677258,osmancik
13431,482.529999,212.450607,81.185478,0.924105,13786,0.777977,cammeo
13217,471.751007,194.131317,88.092178,0.891116,13520,0.57209,osmancik
12556,437.914001,180.211212,89.38488,0.868322,12735,0.718594,osmancik
11808,431.457001,176.304581,85.558952,0.874353,12006,0.618349,osmancik
11358,430.791992,177.456482,82.11937,0.886485,11546,0.750396,osmancik
11831,428.700989,167.416641,92.253143,0.834479,12116,0.773268,osmancik
12895,461.582001,189.032028,88.763908,0.882895,13267,0.767194,osmancik
11031,421.290985,172.667358,82.596184,0.878167,11298,0.728792,osmancik
15809,517.232971,222.42067,91.562859,0.911335,16025,0.55689,cammeo
14041,491.661011,212.856934,84.567307,0.91769,14289,0.786611,cammeo
12269,436.011993,177.88475,88.848114,0.866331,12466,0.745836,osmancik
11679,417.825012,170.567993,87.636635,0.857914,11853,0.794328,osmancik
10539,420.636993,174.819809,77.63504,0.895984,10775,0.662705,osmancik
14560,501.246002,212.106094,89.321312,0.907007,14988,0.689557,cammeo
10858,412.21701,166.962326,84.06575,0.863994,11171,0.792902,osmancik
13328,473.044006,201.398865,85.258606,0.905975,13588,0.7801,cammeo
12981,451.326996,183.761856,91.078728,0.868531,13231,0.754929,osmancik
10167,406.825989,160.961853,82.921204,0.857094,10479,0.665031,osmancik
15069,505.454987,211.906494,91.935539,0.900985,15431,0.553519,cammeo
12666,453.677002,191.364746,85.135948,0.895586,12866,0.670159,osmancik
11973,436.183014,177.134171,87.458321,0.869609,12197,0.59889,osmancik
12820,459.17099,193.705093,84.834084,0.898997,13002,0.596168,cammeo
12776,457.471008,184.232864,89.641037,0.873645,13089,0.743007,osmancik
13693,479.479004,200.397293,88.174461,0.897999,14097,0.695253,cammeo
14828,494.287994,202.103149,95.034622,0.882545,15197,0.591794,cammeo
13871,496.57901,212.570801,83.774239,0.919067,14344,0.527816,cammeo
10728,415.927002,169.274338,81.996887,0.874845,10996,0.5931,osmancik
11607,426.428009,172.181534,87.263527,0.862057,11842,0.644189,osmancik
15113,493.738007,206.566132,94.191368,0.889987,15374,0.659035,cammeo
9669,388.606995,151.438461,83.590904,0.833858,10012,0.73389,osmancik
13782,471.131012,194.438339,90.978462,0.883779,14000,0.596623,cammeo
12974,469.27301,197.633163,84.732117,0.903431,13219,0.686455,cammeo
9962,404.945007,170.916489,74.792938,0.89917,10137,0.576105,osmancik
15249,506.049988,212.090942,92.494225,0.899895,15582,0.783044,cammeo
13969,486.509003,206.02858,87.726128,0.904819,14277,0.652757,cammeo
12502,443.585999,179.128143,89.949326,0.86478,12788,0.789268,osmancik
13000,460.371002,195.098755,85.722649,0.898301,13231,0.582855,cammeo
11322,415.601013,164.598053,88.870033,0.841715,11619,0.754046,osmancik
10884,406.718994,156.77713,89.608124,0.820558,11233,0.72367,osmancik
13331,461.30899,193.559937,88.796234,0.888564,13500,0.579508,osmancik
14500,504.067993,218.905029,85.141167,0.921263,14864,0.619897,cammeo
14055,488.748993,207.751755,87.250328,0.907536,14484,0.550076,cammeo
10780,407.15799,163.393021,85.594276,0.851807,11096,0.67375,osmancik
12318,442.587006,189.564438,83.203926,0.898525,12495,0.651746,osmancik
12010,428.140015,171.222183,90.103073,0.850339,12222,0.665743,osmancik
12546,442.06601,184.264832,87.304932,0.880632,12744,0.678896,osmancik
12935,462.980011,195.304321,85.48748,0.899114,13213,0.753042,cammeo
12286,444.886993,183.288712,86.731056,0.880958,12583,0.681874,cammeo
12025,447.22699,184.914642,84.147972,0.890459,12373,0.647027,osmancik
10662,420.195007,175.882507,78.516281,0.894827,10944,0.56943,osmancik
10015,402.455994,159.726685,81.877609,0.858621,10408,0.60697,osmancik
11795,428.75,175.960007,86.420631,0.871082,12016,0.73811,osmancik
10451,419.696014,174.233688,78.358902,0.893162,10722,0.586871,osmancik
16188,526.875977,224.041916,93.175621,0.909417,16605,0.663008,cammeo
10528,411.119995,164.819962,83.140488,0.863451,10862,0.621488,osmancik
